disaster_scenario_id,trajectory_id,intensity_level,intensity_rate,demand_point_id,period,delta_hours,newly_affected_population,nominal_demand
42,6,5,0.25,17,2,24,5557,50013
42,6,5,0.25,17,3,18,2720,24480
6,6,1,0.025,18,1,30,153,1377
6,6,1,0.025,18,2,24,314,2826
6,6,1,0.025,18,3,18,153,1377
15,6,2,0.05,18,1,30,307,2763
15,6,2,0.05,18,2,24,627,5643
15,6,2,0.05,18,3,18,307,2763
24,6,3,0.075,18,1,30,460,4140
24,6,3,0.075,18,2,24,941,8469
24,6,3,0.075,18,3,18,460,4140
33,6,4,0.125,18,1,30,767,6903
33,6,4,0.125,18,2,24,1568,14112
33,6,4,0.125,18,3,18,767,6903
42,6,5,0.25,18,1,30,1535,13815
42,6,5,0.25,18,2,24,3136,28224
42,6,5,0.25,18,3,18,1535,13815
7,7,1,0.025,0,1,30,161,1449
7,7,1,0.025,0,2,24,328,2952
7,7,1,0.025,0,3,18,161,1449
16,7,2,0.05,0,1,30,321,2889
16,7,2,0.05,0,2,24,656,5904
16,7,2,0.05,0,3,18,321,2889
25,7,3,0.075,0,1,30,482,4338
25,7,3,0.075,0,2,24,984,8856
25,7,3,0.075,0,3,18,482,4338
34,7,4,0.125,0,1,30,803,7227
34,7,4,0.125,0,2,24,1640,14760
34,7,4,0.125,0,3,18,803,7227
43,7,5,0.25,0,1,30,1606,14454
43,7,5,0.25,0,2,24,3281,29529
43,7,5,0.25,0,3,18,1606,14454
7,7,1,0.025,1,1,30,63,567
7,7,1,0.025,1,2,24,129,1161
7,7,1,0.025,1,3,18,63,567
16,7,2,0.05,1,1,30,127,1143
16,7,2,0.05,1,2,24,259,2331
16,7,2,0.05,1,3,18,127,1143
25,7,3,0.075,1,1,30,190,1710
25,7,3,0.075,1,2,24,388,3492
25,7,3,0.075,1,3,18,190,1710
34,7,4,0.125,1,1,30,317,2853
34,7,4,0.125,1,2,24,647,5823
34,7,4,0.125,1,3,18,317,2853
43,7,5,0.25,1,1,30,633,5697
43,7,5,0.25,1,2,24,1294,11646
43,7,5,0.25,1,3,18,633,5697
7,7,1,0.025,2,1,30,243,2187
7,7,1,0.025,2,2,24,497,4473
7,7,1,0.025,2,3,18,243,2187
16,7,2,0.05,2,1,30,487,4383
16,7,2,0.05,2,2,24,994,8946
16,7,2,0.05,2,3,18,487,4383
25,7,3,0.075,2,1,30,730,6570
25,7,3,0.075,2,2,24,1491,13419
25,7,3,0.075,2,3,18,730,6570
34,7,4,0.125,2,1,30,1217,10953
34,7,4,0.125,2,2,24,2486,22374
34,7,4,0.125,2,3,18,1217,10953
43,7,5,0.25,2,1,30,2433,21897
43,7,5,0.25,2,2,24,4972,44748
43,7,5,0.25,2,3,18,2433,21897
7,7,1,0.025,4,1,30,44,396
7,7,1,0.025,4,2,24,90,810
7,7,1,0.025,4,3,18,44,396
16,7,2,0.05,4,1,30,89,801
16,7,2,0.05,4,2,24,181,1629
16,7,2,0.05,4,3,18,89,801
25,7,3,0.075,4,1,30,133,1197
25,7,3,0.075,4,2,24,271,2439
25,7,3,0.075,4,3,18,133,1197
34,7,4,0.125,4,1,30,221,1989
34,7,4,0.125,4,2,24,452,4068
34,7,4,0.125,4,3,18,221,1989
43,7,5,0.25,4,1,30,443,3987
43,7,5,0.25,4,2,24,905,8145
43,7,5,0.25,4,3,18,443,3987
7,7,1,0.025,6,1,30,274,2466
7,7,1,0.025,6,2,24,560,5040
7,7,1,0.025,6,3,18,274,2466
16,7,2,0.05,6,1,30,548,4932
16,7,2,0.05,6,2,24,1120,10080
16,7,2,0.05,6,3,18,548,4932
25,7,3,0.075,6,1,30,822,7398
25,7,3,0.075,6,2,24,1679,15111
25,7,3,0.075,6,3,18,822,7398
34,7,4,0.125,6,1,30,1370,12330
34,7,4,0.125,6,2,24,2799,25191
34,7,4,0.125,6,3,18,1370,12330
43,7,5,0.25,6,1,30,2740,24660
43,7,5,0.25,6,2,24,5598,50382
43,7,5,0.25,6,3,18,2740,24660
7,7,1,0.025,7,1,30,225,2025
7,7,1,0.025,7,2,24,459,4131
7,7,1,0.025,7,3,18,225,2025
16,7,2,0.05,7,1,30,449,4041
16,7,2,0.05,7,2,24,918,8262
16,7,2,0.05,7,3,18,449,4041
25,7,3,0.075,7,1,30,674,6066
25,7,3,0.075,7,2,24,1377,12393
25,7,3,0.075,7,3,18,674,6066
34,7,4,0.125,7,1,30,1124,10116
34,7,4,0.125,7,2,24,2295,20655
34,7,4,0.125,7,3,18,1124,10116
43,7,5,0.25,7,1,30,2247,20223
43,7,5,0.25,7,2,24,4591,41319
43,7,5,0.25,7,3,18,2247,20223
7,7,1,0.025,8,1,30,227,2043
7,7,1,0.025,8,2,24,465,4185
7,7,1,0.025,8,3,18,227,2043
16,7,2,0.05,8,1,30,455,4095
16,7,2,0.05,8,2,24,929,8361
16,7,2,0.05,8,3,18,455,4095
25,7,3,0.075,8,1,30,682,6138
25,7,3,0.075,8,2,24,1394,12546
25,7,3,0.075,8,3,18,682,6138
34,7,4,0.125,8,1,30,1137,10233
34,7,4,0.125,8,2,24,2323,20907
34,7,4,0.125,8,3,18,1137,10233
43,7,5,0.25,8,1,30,2274,20466
43,7,5,0.25,8,2,24,4646,41814
43,7,5,0.25,8,3,18,2274,20466
7,7,1,0.025,9,1,30,255,2295
7,7,1,0.025,9,2,24,520,4680
7,7,1,0.025,9,3,18,255,2295
16,7,2,0.05,9,1,30,509,4581
16,7,2,0.05,9,2,24,1040,9360
16,7,2,0.05,9,3,18,509,4581
25,7,3,0.075,9,1,30,764,6876
25,7,3,0.075,9,2,24,1560,14040
25,7,3,0.075,9,3,18,764,6876
34,7,4,0.125,9,1,30,1273,11457
34,7,4,0.125,9,2,24,2600,23400
34,7,4,0.125,9,3,18,1273,11457
43,7,5,0.25,9,1,30,2545,22905
43,7,5,0.25,9,2,24,5200,46800
43,7,5,0.25,9,3,18,2545,22905
7,7,1,0.025,11,1,30,111,999
7,7,1,0.025,11,2,24,227,2043
7,7,1,0.025,11,3,18,111,999
16,7,2,0.05,11,1,30,222,1998
16,7,2,0.05,11,2,24,454,4086
16,7,2,0.05,11,3,18,222,1998
25,7,3,0.075,11,1,30,333,2997
25,7,3,0.075,11,2,24,680,6120
25,7,3,0.075,11,3,18,333,2997
34,7,4,0.125,11,1,30,555,4995
34,7,4,0.125,11,2,24,1134,10206
34,7,4,0.125,11,3,18,555,4995
43,7,5,0.25,11,1,30,1110,9990
43,7,5,0.25,11,2,24,2268,20412
43,7,5,0.25,11,3,18,1110,9990
7,7,1,0.025,12,1,30,94,846
7,7,1,0.025,12,2,24,191,1719
7,7,1,0.025,12,3,18,94,846
16,7,2,0.05,12,1,30,187,1683
16,7,2,0.05,12,2,24,382,3438
16,7,2,0.05,12,3,18,187,1683
25,7,3,0.075,12,1,30,281,2529
25,7,3,0.075,12,2,24,574,5166
25,7,3,0.075,12,3,18,281,2529
34,7,4,0.125,12,1,30,468,4212
34,7,4,0.125,12,2,24,956,8604
34,7,4,0.125,12,3,18,468,4212
43,7,5,0.25,12,1,30,936,8424
43,7,5,0.25,12,2,24,1912,17208
43,7,5,0.25,12,3,18,936,8424
7,7,1,0.025,14,1,30,189,1701
7,7,1,0.025,14,2,24,386,3474
7,7,1,0.025,14,3,18,189,1701
16,7,2,0.05,14,1,30,378,3402
16,7,2,0.05,14,2,24,772,6948
16,7,2,0.05,14,3,18,378,3402
25,7,3,0.075,14,1,30,566,5094
25,7,3,0.075,14,2,24,1157,10413
25,7,3,0.075,14,3,18,566,5094
34,7,4,0.125,14,1,30,944,8496
34,7,4,0.125,14,2,24,1929,17361
34,7,4,0.125,14,3,18,944,8496
43,7,5,0.25,14,1,30,1888,16992
43,7,5,0.25,14,2,24,3858,34722
43,7,5,0.25,14,3,18,1888,16992
7,7,1,0.025,15,1,30,308,2772
7,7,1,0.025,15,2,24,629,5661
7,7,1,0.025,15,3,18,308,2772
16,7,2,0.05,15,1,30,615,5535
16,7,2,0.05,15,2,24,1257,11313
16,7,2,0.05,15,3,18,615,5535
25,7,3,0.075,15,1,30,923,8307
25,7,3,0.075,15,2,24,1886,16974
25,7,3,0.075,15,3,18,923,8307
34,7,4,0.125,15,1,30,1539,13851
34,7,4,0.125,15,2,24,3144,28296
34,7,4,0.125,15,3,18,1539,13851
43,7,5,0.25,15,1,30,3077,27693
43,7,5,0.25,15,2,24,6287,56583
43,7,5,0.25,15,3,18,3077,27693
7,7,1,0.025,16,1,30,261,2349
7,7,1,0.025,16,2,24,533,4797
7,7,1,0.025,16,3,18,261,2349
16,7,2,0.05,16,1,30,522,4698
16,7,2,0.05,16,2,24,1067,9603
16,7,2,0.05,16,3,18,522,4698
25,7,3,0.075,16,1,30,783,7047
25,7,3,0.075,16,2,24,1600,14400
25,7,3,0.075,16,3,18,783,7047
34,7,4,0.125,16,1,30,1305,11745
34,7,4,0.125,16,2,24,2667,24003
34,7,4,0.125,16,3,18,1305,11745
43,7,5,0.25,16,1,30,2611,23499
43,7,5,0.25,16,2,24,5334,48006
43,7,5,0.25,16,3,18,2611,23499
7,7,1,0.025,17,1,30,272,2448
7,7,1,0.025,17,2,24,556,5004
7,7,1,0.025,17,3,18,272,2448
16,7,2,0.05,17,1,30,544,4896
16,7,2,0.05,17,2,24,1111,9999
16,7,2,0.05,17,3,18,544,4896
25,7,3,0.075,17,1,30,816,7344
25,7,3,0.075,17,2,24,1667,15003
25,7,3,0.075,17,3,18,816,7344
34,7,4,0.125,17,1,30,1360,12240
34,7,4,0.125,17,2,24,2779,25011
34,7,4,0.125,17,3,18,1360,12240
43,7,5,0.25,17,1,30,2720,24480
43,7,5,0.25,17,2,24,5557,50013
43,7,5,0.25,17,3,18,2720,24480
7,7,1,0.025,18,1,30,153,1377
7,7,1,0.025,18,2,24,314,2826
7,7,1,0.025,18,3,18,153,1377
16,7,2,0.05,18,1,30,307,2763
16,7,2,0.05,18,2,24,627,5643
16,7,2,0.05,18,3,18,307,2763
25,7,3,0.075,18,1,30,460,4140
25,7,3,0.075,18,2,24,941,8469
25,7,3,0.075,18,3,18,460,4140
34,7,4,0.125,18,1,30,767,6903
34,7,4,0.125,18,2,24,1568,14112
34,7,4,0.125,18,3,18,767,6903
43,7,5,0.25,18,1,30,1535,13815
43,7,5,0.25,18,2,24,3136,28224
43,7,5,0.25,18,3,18,1535,13815
8,8,1,0.025,0,1,30,161,1449
8,8,1,0.025,0,2,24,328,2952
8,8,1,0.025,0,3,18,161,1449
17,8,2,0.05,0,1,30,321,2889
17,8,2,0.05,0,2,24,656,5904
17,8,2,0.05,0,3,18,321,2889
26,8,3,0.075,0,1,30,482,4338
26,8,3,0.075,0,2,24,984,8856
26,8,3,0.075,0,3,18,482,4338
35,8,4,0.125,0,1,30,803,7227
35,8,4,0.125,0,2,24,1640,14760
35,8,4,0.125,0,3,18,803,7227
44,8,5,0.25,0,1,30,1606,14454
44,8,5,0.25,0,2,24,3281,29529
44,8,5,0.25,0,3,18,1606,14454
8,8,1,0.025,1,1,30,63,567
8,8,1,0.025,1,2,24,129,1161
8,8,1,0.025,1,3,18,63,567
17,8,2,0.05,1,1,30,127,1143
17,8,2,0.05,1,2,24,259,2331
17,8,2,0.05,1,3,18,127,1143
26,8,3,0.075,1,1,30,190,1710
26,8,3,0.075,1,2,24,388,3492
26,8,3,0.075,1,3,18,190,1710
35,8,4,0.125,1,1,30,317,2853
35,8,4,0.125,1,2,24,647,5823
35,8,4,0.125,1,3,18,317,2853
44,8,5,0.25,1,1,30,633,5697
44,8,5,0.25,1,2,24,1294,11646
44,8,5,0.25,1,3,18,633,5697
8,8,1,0.025,2,1,30,243,2187
8,8,1,0.025,2,2,24,497,4473
8,8,1,0.025,2,3,18,243,2187
17,8,2,0.05,2,1,30,487,4383
17,8,2,0.05,2,2,24,994,8946
17,8,2,0.05,2,3,18,487,4383
26,8,3,0.075,2,1,30,730,6570
26,8,3,0.075,2,2,24,1491,13419
26,8,3,0.075,2,3,18,730,6570
35,8,4,0.125,2,1,30,1217,10953
35,8,4,0.125,2,2,24,2486,22374
35,8,4,0.125,2,3,18,1217,10953
44,8,5,0.25,2,1,30,2433,21897
44,8,5,0.25,2,2,24,4972,44748
44,8,5,0.25,2,3,18,2433,21897
8,8,1,0.025,6,1,30,274,2466
8,8,1,0.025,6,2,24,560,5040
8,8,1,0.025,6,3,18,274,2466
17,8,2,0.05,6,1,30,548,4932
17,8,2,0.05,6,2,24,1120,10080
17,8,2,0.05,6,3,18,548,4932
26,8,3,0.075,6,1,30,822,7398
26,8,3,0.075,6,2,24,1679,15111
26,8,3,0.075,6,3,18,822,7398
35,8,4,0.125,6,1,30,1370,12330
35,8,4,0.125,6,2,24,2799,25191
35,8,4,0.125,6,3,18,1370,12330
44,8,5,0.25,6,1,30,2740,24660
44,8,5,0.25,6,2,24,5598,50382
44,8,5,0.25,6,3,18,2740,24660
8,8,1,0.025,7,1,30,225,2025
8,8,1,0.025,7,2,24,459,4131
8,8,1,0.025,7,3,18,225,2025
17,8,2,0.05,7,1,30,449,4041
17,8,2,0.05,7,2,24,918,8262
17,8,2,0.05,7,3,18,449,4041
26,8,3,0.075,7,1,30,674,6066
26,8,3,0.075,7,2,24,1377,12393
26,8,3,0.075,7,3,18,674,6066
35,8,4,0.125,7,1,30,1124,10116
35,8,4,0.125,7,2,24,2295,20655
35,8,4,0.125,7,3,18,1124,10116
44,8,5,0.25,7,1,30,2247,20223
44,8,5,0.25,7,2,24,4591,41319
44,8,5,0.25,7,3,18,2247,20223
8,8,1,0.025,8,1,30,227,2043
8,8,1,0.025,8,2,24,465,4185
8,8,1,0.025,8,3,18,227,2043
17,8,2,0.05,8,1,30,455,4095
17,8,2,0.05,8,2,24,929,8361
17,8,2,0.05,8,3,18,455,4095
26,8,3,0.075,8,1,30,682,6138
26,8,3,0.075,8,2,24,1394,12546
26,8,3,0.075,8,3,18,682,6138
35,8,4,0.125,8,1,30,1137,10233
35,8,4,0.125,8,2,24,2323,20907
35,8,4,0.125,8,3,18,1137,10233
44,8,5,0.25,8,1,30,2274,20466
44,8,5,0.25,8,2,24,4646,41814
44,8,5,0.25,8,3,18,2274,20466
8,8,1,0.025,9,1,30,255,2295
8,8,1,0.025,9,2,24,520,4680
8,8,1,0.025,9,3,18,255,2295
17,8,2,0.05,9,1,30,509,4581
17,8,2,0.05,9,2,24,1040,9360
17,8,2,0.05,9,3,18,509,4581
26,8,3,0.075,9,1,30,764,6876
26,8,3,0.075,9,2,24,1560,14040
26,8,3,0.075,9,3,18,764,6876
35,8,4,0.125,9,1,30,1273,11457
35,8,4,0.125,9,2,24,2600,23400
35,8,4,0.125,9,3,18,1273,11457
44,8,5,0.25,9,1,30,2545,22905
44,8,5,0.25,9,2,24,5200,46800
44,8,5,0.25,9,3,18,2545,22905
8,8,1,0.025,11,1,30,111,999
8,8,1,0.025,11,2,24,227,2043
8,8,1,0.025,11,3,18,111,999
17,8,2,0.05,11,1,30,222,1998
17,8,2,0.05,11,2,24,454,4086
17,8,2,0.05,11,3,18,222,1998
26,8,3,0.075,11,1,30,333,2997
26,8,3,0.075,11,2,24,680,6120
26,8,3,0.075,11,3,18,333,2997
35,8,4,0.125,11,1,30,555,4995
35,8,4,0.125,11,2,24,1134,10206
35,8,4,0.125,11,3,18,555,4995
44,8,5,0.25,11,1,30,1110,9990
44,8,5,0.25,11,2,24,2268,20412
44,8,5,0.25,11,3,18,1110,9990
8,8,1,0.025,12,1,30,94,846
8,8,1,0.025,12,2,24,191,1719
8,8,1,0.025,12,3,18,94,846
17,8,2,0.05,12,1,30,187,1683
17,8,2,0.05,12,2,24,382,3438
17,8,2,0.05,12,3,18,187,1683
26,8,3,0.075,12,1,30,281,2529
26,8,3,0.075,12,2,24,574,5166
26,8,3,0.075,12,3,18,281,2529
35,8,4,0.125,12,1,30,468,4212
35,8,4,0.125,12,2,24,956,8604
35,8,4,0.125,12,3,18,468,4212
44,8,5,0.25,12,1,30,936,8424
44,8,5,0.25,12,2,24,1912,17208
44,8,5,0.25,12,3,18,936,8424
8,8,1,0.025,14,1,30,189,1701
8,8,1,0.025,14,2,24,386,3474
8,8,1,0.025,14,3,18,189,1701
17,8,2,0.05,14,1,30,378,3402
17,8,2,0.05,14,2,24,772,6948
17,8,2,0.05,14,3,18,378,3402
26,8,3,0.075,14,1,30,566,5094
26,8,3,0.075,14,2,24,1157,10413
26,8,3,0.075,14,3,18,566,5094
35,8,4,0.125,14,1,30,944,8496
35,8,4,0.125,14,2,24,1929,17361
35,8,4,0.125,14,3,18,944,8496
44,8,5,0.25,14,1,30,1888,16992
44,8,5,0.25,14,2,24,3858,34722
44,8,5,0.25,14,3,18,1888,16992
8,8,1,0.025,15,1,30,308,2772
8,8,1,0.025,15,2,24,629,5661
8,8,1,0.025,15,3,18,308,2772
17,8,2,0.05,15,1,30,615,5535
17,8,2,0.05,15,2,24,1257,11313
17,8,2,0.05,15,3,18,615,5535
26,8,3,0.075,15,1,30,923,8307
26,8,3,0.075,15,2,24,1886,16974
26,8,3,0.075,15,3,18,923,8307
35,8,4,0.125,15,1,30,1539,13851
35,8,4,0.125,15,2,24,3144,28296
35,8,4,0.125,15,3,18,1539,13851
44,8,5,0.25,15,1,30,3077,27693
44,8,5,0.25,15,2,24,6287,56583
44,8,5,0.25,15,3,18,3077,27693
8,8,1,0.025,16,1,30,261,2349
8,8,1,0.025,16,2,24,533,4797
8,8,1,0.025,16,3,18,261,2349
17,8,2,0.05,16,1,30,522,4698
17,8,2,0.05,16,2,24,1067,9603
17,8,2,0.05,16,3,18,522,4698
26,8,3,0.075,16,1,30,783,7047
26,8,3,0.075,16,2,24,1600,14400
26,8,3,0.075,16,3,18,783,7047
35,8,4,0.125,16,1,30,1305,11745
35,8,4,0.125,16,2,24,2667,24003
35,8,4,0.125,16,3,18,1305,11745
44,8,5,0.25,16,1,30,2611,23499
44,8,5,0.25,16,2,24,5334,48006
44,8,5,0.25,16,3,18,2611,23499
8,8,1,0.025,17,1,30,272,2448
8,8,1,0.025,17,2,24,556,5004
8,8,1,0.025,17,3,18,272,2448
17,8,2,0.05,17,1,30,544,4896
17,8,2,0.05,17,2,24,1111,9999
17,8,2,0.05,17,3,18,544,4896
26,8,3,0.075,17,1,30,816,7344
26,8,3,0.075,17,2,24,1667,15003
26,8,3,0.075,17,3,18,816,7344
35,8,4,0.125,17,1,30,1360,12240
35,8,4,0.125,17,2,24,2779,25011
35,8,4,0.125,17,3,18,1360,12240
44,8,5,0.25,17,1,30,2720,24480
44,8,5,0.25,17,2,24,5557,50013
44,8,5,0.25,17,3,18,2720,24480
8,8,1,0.025,18,1,30,153,1377
8,8,1,0.025,18,2,24,314,2826
8,8,1,0.025,18,3,18,153,1377
17,8,2,0.05,18,1,30,307,2763
17,8,2,0.05,18,2,24,627,5643
17,8,2,0.05,18,3,18,307,2763
26,8,3,0.075,18,1,30,460,4140
26,8,3,0.075,18,2,24,941,8469
26,8,3,0.075,18,3,18,460,4140
35,8,4,0.125,18,1,30,767,6903
35,8,4,0.125,18,2,24,1568,14112
35,8,4,0.125,18,3,18,767,6903
44,8,5,0.25,18,1,30,1535,13815
44,8,5,0.25,18,2,24,3136,28224
44,8,5,0.25,18,3,18,1535,13815
